Child's personality changed after forced vaccinations https://t.co/Mu8gL2SD2P #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed #vaccines,1,2,-1
After a 10 vaccine cocktail daughter regressed. You wouldn't get 10 diseases at once. https://t.co/H9fUDMrHhY #vaxwithme #vaxxed #vaccines #vaccineswork,1,7,-1
One of the largest gaffes is that _ÑÒthe entire paradigm to aluminum dosing in vaccines [was not] determined considering body weight https://t.co/DihnOH02NC #vaxwithme #vaxxed #vaccines #vaccineswork,1,1,-1
Lisa Marks Smith vaccine court case won for flu vaccine injury the respondent opted to not to contest https://t.co/HOoqig3cYo #vaxwithme #vaxxed #vaccineswork #vaccines,1,2,-1
Received money from vaccine court https://t.co/SprpLrqnLy #vaxwithme #vaxxed #vaccineswork #vaccines,1,2,-1
Lady has been injured by the flu shot https://t.co/SprpLrqnLy #vaxwithme #vaxxed #vaccines #vaccineswork,1,2,-1
We will never vaccinate again https://t.co/ZhX0aNjlmQ #vaxwithme #vaxxed #vaccines #vaccineswork,1,2,-1
Nobody was there to help when the going got tough https://t.co/ItmQgP0Gnl #vaxwithme #vaccines #vaccineswork #vaxxed,1,2,-1
Compensated for by the National Vaccine Injury Compensation Program.  Here is proof with this case that the vaccine has caused autism. https://t.co/DJIRFFOtZW #vaxwithme #vaccines #vaccineswork #vaccines,1,4,-1
HPV Vaccines are Government sanctioned holocaust https://t.co/M5NcJz6oca #vaxwithme #vaxxed #vaccines #vaccineswork,1,6,-1
9 vaccines at once caused injury but was able to recover after 5 years https://t.co/qmuNhdasHa #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
@libertytarian Who is going fact check him as he lies about aborted fetal cells in vaccines https://t.co/YldRDyBvzL,1,1,-1
Were not going to take it anymore. They know vaccines injure too there is too much money to be made. https://t.co/tuuuJzbASw #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,6,-1
These non vaxxers were pro vaccine till injury occurs https://t.co/oghaxhIIEn #vaxwithme #vaxxed #vaccines #vaccineswork,1,2,-1
HPV vaccine killed daughter https://t.co/yG7t3SB4RB #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
I vaxxed my kid to autism https://t.co/bSyXLB2JMY @vaxwithme @vaccines @vaxxed @vaxxineswork,1,4,-1
Another death by HPV  vaccine https://t.co/jO7mMqcUos #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
Doctors are ignorant about HPV vaccine injuries.  https://t.co/xYPwMXt7t6 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,1,2,-1
Is HPV vaccine being used as population control https://t.co/jih4KqGN8w #vaxwithme #vaxxed #vaccines #vaccineswork,1,6,-1
#vaxwithme #vaxxed #vaccines #vaccineswork https://t.co/wBR4QlIHpg,1,3,-1
SIDS technician supervisor fired for being an advocate for a vaccine injured family  https://t.co/qz39iYR81T #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,6,-1
Dead doctors and GCMAF connection.  https://t.co/gklAZvX1TP #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,6,-1
Why is it we don't believe God make us perfect and we don't need vaccines vaccineshttps://www.youtube.com/watch?v=OjGYgvnbJbM @vaxwithme @vaccines @vaccineswork @vaxxed,1,6,-1
@warriormama1019 Yes I believe there is enough evidence to support that vaccines causes autism as it causes an immune reaction,1,4,-1
All children cannot tolerate the current vaccination schedule which is a total of 72 vaccines.  There are a lot of toxic ingredients in the vaccine.  Government should not be in the business to mandate vaccines @herbconaway,1,7,-1
Dr Tenpenny sounds the alarm on vaccine dangers where others say they r safe https://t.co/PRfhPjbvk0 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
Forced Vaccinations in the US https://t.co/sE8tpzAeot #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,6,-1
Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
Please listen to these parents with vaccine injured kids . Do your research. There r sode effects. https://t.co/bOBCBErtoQ #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
"Powerful scientific evidence has emerged indicating that vaccines cause brain injuryë_such as autism, epilepsy, schizophrenia, depression, attention-deficit disorder and other mental illnesses https://t.co/FlSNBygukT #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed",1,4,-1
https://t.co/2rw1O1r6Kl #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
Completely happy before DTP vaccine then sick after. What is going on  https://t.co/iFipYWPXB4 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
Lost life she knew after Tdap vaccine https://t.co/jEylGeFiJp #vaxwithme #vaxxed #vaccines #vaccineswork,1,2,-1
I gave up being a nurse because of vaccines https://t.co/jEylGeFiJp #vaxwithme #vaxxed #vaccines #vaccineswork,1,2,-1
"Powerful scientific evidence has emerged indicating that vaccines cause brain injuryë_such as autism, epilepsy, schizophrenia, depression, attention-deficit disorder and other mental illnesses https://t.co/FlSNBygukT #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed",1,4,-1
https://t.co/u2iuw7VI0e #vaccines #vaccineswork #vaxwithme #vaxxed,1,4,-1
Why do ppl think 5 vaccines at one time is good for your baby. After MMR baby regressed https://t.co/emsHJ9C0t4 #vaxwithme #vaxxed #vaccines #vaccineswork,1,7,-1
@2ndfor1st @SuzieQT11 Along with Paul Offit and Richard Pan these ppl are dangerous lying to the ppl saying vaccines are safe and effective,1,2,-1
50 studies showing vaccines unsafe https://t.co/3ytPQ6JpqO #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,2,-1
Hannah and her family describe devastating effects after Gardisil vaccine https://t.co/zfeMtxcL7b #vaxwithme #vaxxed #vaccines #vaccineswork,1,2,-1
"@WorldMercury I wouldn't say that states are moving to protect children, look at California and SB277 forced vaccination law.",1,6,-1
@DocMeehan @Reece_Bridger Too bad they don't at the least do a basic search and read all sides about vaccines. The vaccine court aka NVICP  alone gives one an understanding that vaccines are dangerous.,1,2,-1
"@DrvanTilburg 5 hours in medical school studying vaccines hardly makes an M.D. knowledgeable in vaccines, that's just a ridiculous statement. They need more training like Chiropractor get in vaccines.",0,14,-1
Dr.Wakefield said his #1 concern is vaccines and autism link! And of course the bought media tries to turn it around to fit their vaccine agenda:How a disgraced British doctor has reinvented himself in anti-vaxxer Trump_Ñés America _Ñ?with deadly consequences https://t.co/cFMmiK6K9O,1,4,-1
@JeremyMcLellan Awful that you make fun of the vaccine injured that way.,0,2,-1
"@Rachel0ates So you have a lot of hate, and 'were told' during your poor training that vaccines should be worshipped for the sake of big pharma profits, I get it.There are those of us that have experienced vaccine injury including autism, and we see that ",1,4,-1
"@aspiesmom @drjanaway That's because the poor guy never studied vaccines in medical school, and was told by others that they're safe.",0,14,-1
"@bexnlenni @Charbrevolution @DoctorChristian This doctor doesn't understand vaccines, or their effects, really uneducated in the chemicals and drugs that he promotes.",0,14,-1
"@Charbrevolution @DoctorChristian He needs to look in the mirror, and then he will see a conman, selling vaccines.",0,14,-1
"When it comes to #vaccine #censorship, is the US just as bad as China? https://t.co/avxhODs4d6 #BigPharma #health",0,6,-1
Home of scientists who discovered contaminants in vaccines RAIDED; documents confiscated for the _ÑÒgood of science_Ñ? https://t.co/QIb9GAsSK2 #BigPharma #corruption #health,1,6,-1
#NorthCarolina is home to some of the biggest #drug and #vaccine manufacturers in the world. https://t.co/X0FDgEkyJ7 #NCStateBar,1,6,-1
New study proves the UNDENIABLE connection between vaccination and autism. https://t.co/qXy87h80EK #vaccines #autism #health,1,4,-1
Kidney doctor who sounded the alarm on vaccine damage was targeted for murder when the brake lines of her vehicle were secretly clamped. https://t.co/mhetqx7z1V #BigPharma #vaccines #health,1,2,-1
@Jenniferhoffman @1n2by2023 @POTUS @VP @US_FDA @CDCgov Did you at least get compensated for your vaccine injury?,0,2,-1
"Absolutely!  And this isn't isolated to medical journals. Congress found vaccine policy making advisors from the CDC and FDA weren't reporting COI's including financial ties to pharmaceutical companies. https://t.co/iwdZOoqm0A https://t.co/rXJA66v1hE",1,6,-1
"@dkegel So now we get to just guess and speculate in absence of data?That will make the anti vaccine argument much stronger, won't it?",0,14,0
"@RachelOsiris @LaLaRueFrench75 @lord_files @KimDotcom @debnantz @and_kell @HHSGov Like the flu vaccine?  How could I have possibly survived without a flu vax that was 33% effective?https://t.co/Bdfpsv19FY",0,3,-1
"Disappointing:NYC to Mandate Flu Vaccines for PreschoolersSome stats on the flu vaccine:-Only 38% of adults get a flu shot-Efficacy has only been between 23-62%, depending on yr-Vaccine injury claims have increased 3x due to the flu shot_ª¥Ê #liberty https://t.co/8n3MKdcH6a",1,2,-1
"@Cernovich And it's not just their kids, check out these CDC adult vaccination rates:Tdap-20%Herpes Zoster-27%Flu-43%Pneumococcal-20%Td-62%Hep A-9%Hep B-24%HPV-8/40%If it's so safe, why won't adults who push vaccine mandates on kids ",0,8,-1
"""Our results show that MMR vaccine_Ñ_induced antibodies wane significantly after the second dose."" https://t.co/XzKlxIjcO8",1,2,-1
"""This study showed that the majority of younger children were susceptible to MMR infection before revaccination..."" https://t.co/07y6brjjq1",1,3,-1
A protocol for investigating the association of vaccination and anti-NMDA receptor encephalitis https://t.co/sJT6GJuNXk,1,2,-1
"When it comes to #vaccine #censorship, is the US just as bad as China? https://t.co/U4QUTGMr2s #BigPharma #health",1,6,-1
Home of scientists who discovered contaminants in vaccines RAIDED; documents confiscated for the _ÑÒgood of science_Ñ? https://t.co/QNcZj59qGu #BigPharma #corruption #health,1,6,-1
#NorthCarolina is home to some of the biggest #drug and #vaccine manufacturers in the world. https://t.co/TweoXYMQCN #NCStateBar,1,6,-1
New study proves the UNDENIABLE connection between vaccination and autism. https://t.co/S0OQFRuDc2 #vaccines #autism #health,1,4,-1
Kidney doctor who sounded the alarm on vaccine damage was targeted for murder when the brake lines of her vehicle were secretly clamped. https://t.co/bRTt389Vgv #BigPharma #vaccines #health,0,14,-1
@GabrielDertzer @DoctorChristian I am here with regards to vaccine injured children. If you find that street theatre then you are very sick indeed.,0,14,0
@CharlesLazelle @emergencymedSpR Its mainly men strutting over women like me with vaccine injured kids,1,2,-1
"Replace the term anti-vaxxer with Jew, Gay, Black, Muslim - TransgenderWhy is it ok to pick on parents of vaccine injured children?Because Pharma is out to demonise us at all costs. To silence us x https://t.co/c7PjuCwxS6",1,6,-1
@Bibimunoz67 @DoctorChristian Wonderful xxxx the unvaccinated child is the healthiest,1,2,-1
@katelucywhitham @DoctorChristian Kate are you aware that vaccines cause cot death?,1,2,-1
@R7Goodman @DoctorChristian technically aluminium is a light metal but referred to as heavy in health arena as its v toxic - in vaccines too,1,1,-1
@Rainbow_L_S @DoctorChristian Would be great to know - what we do know is that the rates in the unvaccinated is considerably lower - studies prove the unvaccinated child is healthier with far less neuro issues. Not surprising as vaccines loaded with neuro,1,2,-1
@SidsMomma My dogs are healthy and unvaccinated,2,14,-1
@SyAccursed @DoctorChristian I was not just talking about the MMR. Vaccines are given alongside other vaccines. This has never been proven as safe. Babies are being harmed and killed.,1,2,-1
"@DoctorChristian Vaccines are given alongside  other vaccines at the same time. This has not been proven as safe to do so. Babies are dying from multiple vaccines in one visit You clearly have no understanding of this topic. Many babies are dead from th",1,13,-1
@HeyFLHayHay it goes with the territory when you speak up about vaccines. The abuse is phenomenal,0,14,0
"What a sick tweet - There are parents who have seen their children regress after vaccines.Dr's, District Attorney's, Lawyers, Famous Actors an Actresses and normal people like me.#Vaxxed #Sicko https://t.co/WKRzpP5Qv7",1,2,-1
"Why would you change our minds when vaccines have harmed or killed our kids?You would have to be insane to think you could and unkind to not hear or believe our stories#Vaxxed https://t.co/gV1Zxj0Cit",1,2,-1
@MaryRoseGodwin @HealthWarrior1 @ryarmst I am fed up about Drs lying about vaccine safety. Babies die its the bigger issue here Mary.,1,13,-1
"Worth a watchIt seems vaccines are weakening the blood brain barrier so viruses can attack our children's brains - rendering them with severe behavioural and health issuesHeart breaking to watch this. https://t.co/aT6GLuLa08",1,2,-1
"I am no such thingSBS is vaccine related I have done my research, it is not right parents are being jailed for this to cover u for vaccines. I do not need to be in jail for anything as I have not promoted bleach enemas for autistic kids either. It is you that is lying. https://t.co/c7qg1hT0ZJ",1,2,1
"#Mumps Outbreak in Harvard: 50 Confirmed CasesAlmost all of the ppl were fully vaccinatedhttps://t.co/8sPdcmqsUX https://t.co/2heWKEuygR",1,3,-1
"#Gardasil-9 Facts: More than DOUBLE the amount of #Toxic #Aluminumhttps://t.co/pjWYlSk6D0#HPV #vaccines https://t.co/iKIFXtFG7a",1,1,-1
"Have your child had a reaction following #vaccination?Report it to #VAERShttps://t.co/dWwMrke4JK #Vaccines https://t.co/LvG0IqfTzj",0,2,0
"2-month old Dies 48 hours After 8 #Vaccines: Owen's Mom Speaks Outhttps://t.co/F5qkoMKzTB#vaccines #LearnTheRisk #VaccineDeath #SIDS",1,13,-1
"DTP #vaccine + Oral #Polio vaccine given together increase mortality 5x. If DTP is given alone mortality rises 10x.https://t.co/puwxnBDe7Shttps://t.co/cQX4DEo49U#vaccines #LearnTheRisk",1,13,-1
"Nurse Whistleblower: Hospitals Vaccinating Patients Without Their Knowledgehttps://t.co/Tom3a2DSb4#vaccines https://t.co/ZVt8GxUEu3",1,6,-1
@CompersionJane @doritmi @DeniseGeltman @heyitzmemes @LilaGraceRose @Rushluver I believe the current HPV vaccine has 500mcg of Al adjuvant. https://t.co/CqA7ogFYfl,1,1,-1
Study: Vitamin D Effective in Preventing Flu Only Among Non-vaccinated Population - Read more:  https://t.co/Yw0tlCVcqx - #Vaccines #BigPharma #VitaminD #NaturalHealth #Flu https://t.co/nKNNaXKmpm,1,3,-1
"Vaccinated versus Unvaccinated Study of Mice Links Hepatitis B Vaccine to Autism#Vaccines #Autism #BigPharma #CDCWhistleblower #CDCFraudRead more: https://t.co/pudDFVwPpJ https://t.co/YxSHwQXk4O",1,4,-1
@ThisMomHCN @vaccineimpact @POTUS @VP @FLOTUS Thanks for the #retweet! Expose the Truth!,0,14,-1
"From a 10 year old,""Do you know what is in any vaccine?""",0,14,0
"Why do so many parents continue to believe that vaccines will protect their children? Is it because they haven't learned what's in them? Because if they did, in no way would they accept their child being poisoned with those shots.",1,2,-1
Now a newly developed heroin vaccine is being marketed. This is so ridiculous! The world doesn't need another toxic and experimental vaccine!!!!! Vaccines are a form of... https://t.co/O6I7dxA6Cx,1,2,-1
"MY SON GOT AUTISM AND WAS NEVER VACCINATED!HOW DID THAT HAPPEN???My son has NEVER had a vaccine in his life, however, there is a current (&amp; future!) generation of children guarded from vaccine injury by very... https://t.co/MXKcR3WYVa",1,4,-1
"Hailey's vaccine injuries started with ""...severe jaundice, eczema, absent seizures or hypotonic-hyporesponsive episodes and an overnight milk allergy. She just went downhill after each set of vaccines. She only... https://t.co/RT6ncLCn5c",1,2,-1
"Hailey's vaccine injuries started with ""...severe jaundice, eczema, absent seizures or hypotonic-hyporesponsive episodes and an overnight milk allergy. She just went downhill after each set of vaccines. She only... https://t.co/P1sskdZtF8",1,2,-1
"A new study blames anti-vaccine sentiment on the Dunning-Kruger effect.For those who aren't aware: the Dunning-Kruger effect is a cognitive bias in which low-ability individuals suffer from... https://t.co/H4WruaBpV0",1,2,-1
"Dawson Patrick-Lee Franks died 18 hours after receiving the 2 month round of vaccines. He was born on April 7, 2018 and died on June 19, 2018. :'(  His father shares;""There's no putting the right words together... https://t.co/bdHEkPjzp5",1,13,-1
"Another vaccine death in utero from the DTap vaccine. My heart breaks for this Momma!! Doctors need to start being held accountable for these deaths. _ªêÓThey are the ones who are pushing these untested poisons and... https://t.co/DwfNsFWdbH",1,2,-1
"Jakob would be celebrating his 11th birthday today if he didn't die from a severe vaccine reaction after getting the 2-month vaccines. :'(""My Jakob Wright Richardson 7/11/07-9/20/07 died 2.5 days after his first... https://t.co/VykSQXPxLt",1,2,-1
The World Health Organization's blatant attempt to cover up vaccine-induced harms... https://t.co/DdbP4CtFG7,1,6,-1
"""Today marks the 8th anniversary of our daughter_Ñés death, following her six-month vaccines. Here_Ñés our story.We were blessed with a daughter when our son was five-years-old. She was beautiful-a little doll. When... https://t.co/mdf0O0VzgO",1,13,-1
"Here is another reason not to vaccinate. Vaccines are harming the pineal gland in the brain. This is occurring in pets and other animals too, not just in humans.""Today, the pineal gland is... https://t.co/ZNpdp5p5RL",1,2,-1
"Mandatory vaccinations: Italian parents will no longer need to provide doctor's notehttps://t.co/VaOhCI6xc2 https://t.co/VaOhCI6xc2",1,14,-1
"In Louisiana, another infant has died following routine vaccinations. Aysia Hope Clark was born nearly a month and a half premature. When she was six weeks old, her doctor detected a heart murmur. He... https://t.co/pOSWlGYRQj",1,13,-1
But they want us to think the corruption ends with vaccines because they love our children... https://t.co/Kl2vviAjXc,1,6,-1
"True story.A mother and father were informed how harmful vaccines are but still choose to not do the research and trust they are safe. We just learned their daughter received the 5 year vaccinations (DTaP, MMR and... https://t.co/kiVF8wm1lX",1,2,-1
"So many parents that lost their baby to vaccines will tell you this. :'(""People have asked me what's it like to live life with a deceased child because they ""just can't fathom""... Well let me do my best to... https://t.co/Wx5G40ThbT",1,13,-1
"Instead of recalling the dangerous HPV vaccine sold by Merck, Merck Receives FDA Priority Review to Expand Dangerous Gardasil Vaccine to... https://t.co/qFBTOPIhdh",1,6,-1
Update on Dr. Bob Sears legal case that began because he wrote medical vaccine exemptions for children that suffered from vaccines previously given to them. We appreciate his efforts not to remain silent on this huge issue. https://t.co/ZI6kD6QL8e,1,2,-1
Want to hear what it was like for someone who refused the Hepatitis B vaccine for their 2-hour old infant? Here's a story you won't believe.... https://t.co/x435HDGTdX,1,6,-1
"The Hepatitis B vaccine given at birth triggers instant brain inflammation in mice. What do you think this does to the brains of human babies?""From my friends at https://t.co/YuqmPTx7Q9""Attached is an important new... https://t.co/RgqlHjJOGv",1,2,-1
Notice that most on this list are vaccine induced injuries... Parents better research these vaccines before their child gets injured from them. This goes for adults getting... https://t.co/zutuFnhMOf,1,2,-1
"We just learned of another baby that died after getting vaccinated. :'(At nearly four months old, Kaleo passed away on May 14th, 2016. He had received his first set of vaccinations only the day before._ÑÒKaleo_Ñés... https://t.co/CoOpaFXmgV",1,13,-1
"Vaccines Will be Made from Human Cancer Tumors""...the method of producing vaccines using cells that are derived directly from human cancer tumors has been approved even though the vaccines may induce cancer... https://t.co/QmN4PQg2Q9",1,1,-1
"Vaccines killed my daughter. This video features Hope Clark, the mother of a preemie daughter killed from vaccines at the age of 2 months old. :'( https://t.co/OPk5GO4Qmu",1,13,-1
"Vaccines are triggering babies brains to swell and vaccine makers are being protected from liability.""Encephalopathy is a term for any infection or other type of condition that changes brain function or... https://t.co/3DwNPNrm0w",1,2,-1
"No pro-vaccine person can provide data proving any vaccine is safe or effective, because the data doesn't exist and has been intentionally avoided. There are no human injection studies done on nearly every... https://t.co/cqOIdQNXUj",1,2,-1
"Baby Dawson just passed away, just 18 hours after receiving the eight vaccine doses two-month old babies receive.This is so tragic. The preliminary autopsy ruling is SIDS and the vaccines were intentionally not... https://t.co/cwbhLWbm6F",1,13,-1
"""Visit our website to learn more: https://t.co/d97tzx4OlB#ProFactsNotAntiVax #vaccines #vaccinesafety #health #parenting"" https://t.co/ivt6er98ln",0,2,0
"Doctors outraged over anti-vaccination billboardIt's ironic a simple question about vaccines is so ridiculed by those in support of them. They don't want the public to... https://t.co/DU9vEQWpG5",0,14,0
"A mother asks,""Where do I start on learning on if I should or should not vaccinate ? And am I too late ..my daughter  has been vaccinated up to her 12 month checkup but she got very sick after . . Now I dont know... https://t.co/Sx638bgAeh",1,2,-1
"Want to get involved with vaccine choice organizations in your country? Go to the European Forum for Vaccine Vigilance: https://t.co/pNt7LQNSXJ#Physicians4InformedConsent#PICphysicians https://t.co/90FOx58tnd",0,14,-1
"REVEALED: Why Kat Von D won't vaccinate!https://t.co/vivRzZ6dHp https://t.co/ElIxsgD6kB",1,2,-1
"Most parents against vaccines used to be pro vaccine.Sandra Lee shares,""I myself used to be one of the horribly Miss guided and uneducated parents that stuck these needles full of toxins and poisons in to my... https://t.co/3IS38hhEDS",1,2,-1
"This is a collection of posts by women who have lost their babies after getting the flu or Tdap vaccine...https://t.co/bOwpcfN5gI https://t.co/SgJ97sliwU",1,13,-1
"Sad news todayA hero has passed away too soonErwin Alber was a real force in the _ÑÉanti_Ñ?vaccine world he was brave and highly educated and founded The Vaccination information Network which is a huge group on... https://t.co/idyEnZJxma",1,14,-1
"We want to send our gratitude towards Sallie O. Elkordy, for all she is doing to help stop mandatory vaccinations. Vaccine free is the way to be!""Last night I hit the streets of NYC with my P-O-L-I-S-H banner in... https://t.co/e4vNbnDDeg",0,14,-1
"Words from a death certificate clerk about vaccine related deaths and how they are covered up.""This is very, very important. As a death certificate clerk, I do way too many fetal death certificates and the... https://t.co/VJelNngq7P",1,6,-1
"This is how vaccine researchers obtain fetal tissue and organs from human fetuses, to develop vaccines. This has been going on for a long time and the public has only recently begun to realize this truth on a... https://t.co/GXhPQB2HBZ",1,1,-1
"Hundreds of thousands of people live in moldy environments with their young children getting vaccinated. It is well known that mold causes illnesses and if a child is vaccinated that lives or goes to school in a moldy environment,... https://t.co/WEl7WPuezK",1,2,-1
"""When I was a boy nobody was making money on vaccines. In fact, some of the vaccines that I got didn't even have patents. It was almost a civic duty for the pharmaceutical industry.Beginning in 1987, suddenly... https://t.co/gkHzIx0tGL",1,6,-1
For over 100 years the dangers of vaccines has been known. https://t.co/01IIH3XTLZ,1,2,-1
"Eating cucumbers can prevent disease, not vaccines. https://t.co/CCfGRpO5vr",0,3,-1
"""China_Ñés acceptance of the Gardasil vaccine is the exact opposite of how most other countries of the world are treating the vaccine, as lawsuits increase outside the U.S.,... https://t.co/7Gk6Lg916P",1,2,-1
"Marjorie's young son Nicholas died from vaccine induced injuries to his brain. She shares her vaccine exemption form she filed, for her other child still living. Parents can research their states vaccine exemption... https://t.co/qQQVgJd9Ba",1,2,-1
"@katelucywhitham @Charbrevolution @DoctorChristian In fact it's more likely vaccines prevent SIDS, as science shows: https://t.co/cnC1nMn4zH",0,13,1
"LOVE this!#vaccineswork https://t.co/wkE8Uxp9ds",0,3,1
"Not that anti-vaxxers care about actual facts...#vaccineswork #autism https://t.co/hVdyZwKCn2",0,4,1
Terrific that the #Ebola outbreak in the DRC is under control. Hopefully the new Ebola vaccine will help prevent future outbreaks: https://t.co/Hk0kxWCTUc,0,3,1
"On a hunch, the woman's doctor tried an unorthodox approach to treat her advanced skin cancer -- she injected each tumor with Gardasil, the HPV vaccine. The result: All the tumors completely disappeared. https://t.co/ICWmNeJrlb https://t.co/IbVjB3Ef8d",0,3,1
"While most cancers cannot be prevented, cancers caused by HPV can be. Learn more about the HPV vaccine and how it can protect your child. #preventcancer #VaccinesWork #HPVvax https://t.co/a9zH52cNtD https://t.co/vxxtGfr60J",0,3,1
"Two measles cases in Dublin. ""The best protection is to be fully vaccinated with two doses of MMR (Measles, Mumps, and Rubella) vaccine\xe2\x80\x9d Dr Helena Murray, Specialist in Public Health Medicine https://t.co/qXQq08ShRq https://t.co/BA10ecqZZf",0,3,1
123 million children were immunized last year &amp; other fast vaccine facts from @UNICEF  https://t.co/1yyxI1BgS6 #vaccineswork https://t.co/bXdffCzVtT,0,14,0
HPV vaccine to be extended to boys as girls-only approach 'leaves gay men at risk' https://t.co/rZhdoKAAcF,1,14,-1
Experts say giving boys the HPV vaccine is cost effective. Read our news digest for more: https://t.co/P18cZGjNWB https://t.co/yXmvKIODvq,0,3,1
Did you know #HPV infections can cause six types of #cancer? Getting the HPV vaccine for your child now is better than treating an HPV cancer later in life. https://t.co/SGF4XALa9b https://t.co/EO5ZvXJTQq,0,3,1
Measles can cause serious harm to young adults who haven't had the MMR vaccine. Speak to your GP to ensure your child is up to date. Read more here: https://t.co/JbqJFhxqSo https://t.co/whmGHQBRI7,0,3,1
Here is a family that provides a great example of how anti-vaccination puts innocent lives at great risk. Son is too young for MMR vaccine (so if he's exposed he has a 90% chance of measles). Daughter has cancer &amp; cannot receive vaccines.\n#txlege\nhttps://t.co/B1Yw1SPyCV,0,3,1
"Texas is the new California. When the outbreaks hit, they\'ll probably hit there first and hardest. Antivaxers have successfully conflated ""vaccine choice"" with ""freedom"" and thus recruited anti-regulation small government conservatives on their side. https://t.co/b0y5A4h9uQ",0,3,1
HPV vaccine\xe2\x80\x99s extraordinary benefits now have more proof:  https://t.co/eXUz0PSr8i https://t.co/NnzYcbPfhb,0,3,1
#Ebola virus disease and the game-changing vaccine.... \nICYMI\nhttps://t.co/whGu69IZ5W via,0,3,1
"More parents are opting against vaccinating their children, according to new state data showing nearly 57,000 students claimed at least one non-medical exemption from otherwise mandatory shots. From @HoustonChron: https://t.co/dyp7yqRaDB",0,14,-1
"Overconfidence due to ignorance is known as the Dunning-Kruger effect. It is a reason why some people retain their misconceptions about vaccines, according to Matthew Motta of @APPCPenn in @ConversationUS. https://t.co/lKV8Kx4l0V https://t.co/grnkAbl5OD",0,14,0
Terrific that the #Ebola outbreak in the DRC is under control. Hopefully the new Ebola vaccine will help prevent future outbreaks: https://t.co/Hk0kxWCTUc,0,3,1
"RT @DeshGujarat: 577 children were given MR vaccine in Khodam village near Idar. While 576 of them are healthy, one Sneha Rathod died next\xe2\x80\xa6",0,2,0
"Can you recommend anyone for this #job in #VirginiaBeach, VA? https://t.co/REX2MzzyQH #Pharmaceutical #Hiring #CareerArc",2,14,0
RT @HealthRanger: Kidney doctor who sounded the alarm on vaccine damage was targeted for murder when the brake lines of her vehicle were se\xe2\x80\xa6,0,14,0
RT @InaReformina: PAO backs filing of 11th criminal case before DOJ over Dengvaxia anti-dengue vaccine mess. Complainant is Rowena Villegas\xe2\x80\xa6,0,14,0
RT @NphcdaNG: Going above and beyond..\nThis is what it takes to reach every child with vaccine. \nHere\xe2\x80\x99s @CarinaPrakke and team crossing a r\xe2\x80\xa6,0,14,0
b'@LotusOak Can we sue the vaccine makers even though Congress has laws to protect them?',0,14,-1
RT @LotusOak: Yale University Study Shows Association Between #Vaccines &amp; Brain Disorders\n\nhttps://t.co/2DdUevUlI9\n\n#LearnTheRisk https://t\xe2\x80\xa6,1,2,0
RT @LotusOak: Will Employees Be Penalized for Opting Out of Workplace #Vaccines?\nOppose Bill HR 1313!\n\nhttps://t.co/RgF0RL4VDs https://t.co\xe2\x80\xa6,0,14,0
RT @MaxCRoser: Much of the reduction of child deaths in the last generation was achieved because of a reduction of deaths caused by vaccine\xe2\x80\xa6,1,2,0
"RT @HSELive: Two measles cases in Dublin. ""The best protection is to be fully vaccinated with two doses of MMR (Measles, Mumps, and Rubella\xe2\x80\xa6",0,3,1
