"108 deaths reported in VAERS during the same time frame have been linked to measles vaccines.https://t.co/uijf1HMtTS #vaxwithme #vaxxed #vaccines #vaccineswork",2,"(108,  NUMBER),  (measles,  CAUSE_OF_DEATH)","108 deaths reported in VAERS during the same time frame,  108 deaths,  VAERS,  the same time frame,  measles vaccines vaxwithme vaxxed vaccines vaccineswork,  measles vaccines,  vaxwithme,  vaccines vaccineswork"
45 minutes later son died after vaccine https://t.co/gf8oPmvL52 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(45,  minutes,  DATE),  (later,  DATE)","45 minutes later son,  45 minutes,  later son,  vaccine vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
45 minutes later son died after vaccine https://t.co/gf8oPmvL52 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(45,  minutes,  DATE),  (later,  DATE)","45 minutes later son,  45 minutes,  later son,  vaccine vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
50 studies showing vaccines unsafe https://t.co/3ytPQ6JpqO #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(50,  NUMBER)","50 studies showing vaccines unsafe vaxwithme,  50 studies,  vaccines,  unsafe vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
50 studies showing vaccines unsafe https://t.co/3ytPQ6JpqO #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(50,  NUMBER)","50 studies showing vaccines unsafe vaxwithme,  50 studies,  vaccines,  unsafe vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
"5700 cases of seizures after measles vaccine per year in the US? ""As it has not been proven that the MMR vacci... https://t.co/lmiqzQ1NPf",2,"(5700,  NUMBER),  (measles,  CAUSE_OF_DEATH),  (year,  DURATION),  (US,  COUNTRY),  (MMR,  ORGANIZATION)","5700 cases of seizures after measles vaccine per year in the US,  5700 cases,  seizures after measles vaccine per year,  seizures,  measles vaccine per year,  measles vaccine,  year,  the US,  it,  the MMR vacci"
"5700 cases of seizures after measles vaccine per year in the US? ""As it has not been proven that the MMR vaccine... https://t.co/UfiOszWbA9",2,"(5700,  NUMBER),  (measles,  CAUSE_OF_DEATH),  (year,  DURATION),  (US,  COUNTRY)","5700 cases of seizures after measles vaccine per year in the US,  5700 cases,  seizures after measles vaccine per year,  seizures,  measles vaccine per year,  measles vaccine,  year,  the US,  it,  the MMR vaccine"
"5700 cases of seizures after measles vaccine per year in the US? ""As it has not been proven that the MMR vaccine... https://t.co/UfiOszWbA9",2,"(5700,  NUMBER),  (measles,  CAUSE_OF_DEATH),  (year,  DURATION),  (US,  COUNTRY)","5700 cases of seizures after measles vaccine per year in the US,  5700 cases,  seizures after measles vaccine per year,  seizures,  measles vaccine per year,  measles vaccine,  year,  the US,  it,  the MMR vaccine"
9 vaccines at once caused injury but was able to recover after 5 years https://t.co/qmuNhdasHa #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(9,  NUMBER),  (once,  DATE),  (5,  years,  DURATION)","9 vaccines,  injury,  5 years vaxwithme vaxxed vaccines vaccineswork vaxwithme vaxxed,  5 years vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
9 vaccines at once caused injury but was able to recover after 5 years https://t.co/qmuNhdasHa #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(9,  NUMBER),  (once,  DATE),  (5,  years,  DURATION)","9 vaccines,  injury,  5 years vaxwithme vaxxed vaccines vaccineswork vaxwithme vaxxed,  5 years vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
"A 2-year old boy nearly dies after exposure to his fathers #Smallpox #vaccine #sheddinghttps://t.co/JqbGQd99dO#vaccines #LearnTheRisk",2,"(2,  year,  DURATION),  (old,  DURATION),  (Smallpox,  CAUSE_OF_DEATH)","A 2 year old boy nearly,  A 2 year old boy,  exposure to his fathers,  exposure,  his fathers,  Smallpox vaccine shedding n LearnTheRisk,  Smallpox vaccine,  n LearnTheRisk"
"A mother asks,""Where do I start on learning on if I should or should not vaccinate ? And am I too late ..my daughter  has been vaccinated up to her 12 month checkup but she got very sick after . . Now I dont know... https://t.co/Sx638bgAeh",2,"(12,  month,  DURATION),  (Now,  DATE)","A mother,  n n n n,  I,  I,  I,  my daughter,  her 12 month checkup,  she,  I"
"A poison that does not enter your body, can not harm you. Chemical poisoning is the reason why vaccine reform needs to take place NOW. Every thing else can be explained away. https://t.co/Rn6dRVcOXm",1,"(poison,  poisoning,  CAUSE_OF_DEATH),  (NOW,  DATE)","A poison that does not enter your body can not harm you Chemical poisoning is the reason why vaccine reform needs to take place NOW Every thing else,  A poison,  your body,  you,  Chemical poisoning,  the reason why vaccine reform needs to take place NOW Every thing else,  the reason,  vaccine reform,  place,  NOW Every thing"
A protocol for investigating the association of vaccination and anti-NMDA receptor encephalitis https://t.co/sJT6GJuNXk,2,,"A protocol,  the association of vaccination and anti NMDA receptor encephalitis,  the association,  vaccination and anti NMDA receptor encephalitis,  vaccination,  anti NMDA receptor encephalitis"
All 8 extreme childhood food allergies are also common ingredients in CDC-recommended vaccines_¾ÙÓ¾µ©_ coincidence? https://t.co/dFR6SAixUB #vaccines #antivax #health #BigPharma,1,"(8,  NUMBER),  (CDC,  ORGANIZATION)","All 8 extreme childhood food allergies are also common ingredients in CDC,  All 8 extreme childhood food allergies,  common ingredients in CDC,  common ingredients,  CDC,  vaccines coincidence vaccines,  antivax health BigPharma"
All 8 extreme childhood food allergies are also common ingredients in CDC-recommended vaccines_¾ÙÓ¾µ©_ coincidence? https://t.co/Jbt3UuX25Z #vaccines #antivax #health #BigPharma,1,"(8,  NUMBER),  (CDC,  ORGANIZATION)","All 8 extreme childhood food allergies are also common ingredients in CDC,  All 8 extreme childhood food allergies,  common ingredients in CDC,  common ingredients,  CDC,  vaccines coincidence vaccines,  antivax health BigPharma"
All children cannot tolerate the current vaccination schedule which is a total of 72 vaccines.  There are a lot of toxic ingredients in the vaccine.  Government should not be in the business to mandate vaccines @herbconaway,1,"(current,  DATE),  (72,  NUMBER)","All children,  the current vaccination schedule which is a total of 72 vaccines There are a lot of toxic ingredients in the vaccine Government should not be in the business to mandate vaccines,  the current vaccination schedule,  a total of 72 vaccines There are a lot of toxic ingredients in the vaccine Government should not be in the business to mandate vaccines,  a total,  72 vaccines There are a lot of toxic ingredients in the vaccine Government should not be in the business to mandate vaccines,  72 vaccines,  There,  a lot of toxic ingredients in the vaccine Government should not be in the business to mandate vaccines,  a lot,  toxic ingredients in the vaccine Government,  toxic ingredients,  the vaccine Government,  the business to mandate vaccines,  vaccines"
"Also, vaccines are not considered drugs and do not have the staged trials that regular drugs go through. Therefore, as long as the manufacturers think they're safe, we've captive to their system. https://t.co/T73Bra34Az",2,"(drugs,  drugs,  CRIMINAL_CHARGE)","vaccines are not considered drugs and do not have the staged trials that regular drugs go through Therefore as long as the manufacturers think theyre safe weve captive to their system,  vaccines,  drugs,  the staged trials,  regular drugs,  the manufacturers,  safe weve captive,  their system"
Another child harmed from the poisonous flu vaccine. :'( https://t.co/89PkTVAKve,2,"(flu,  CAUSE_OF_DEATH)","Another child,  the poisonous flu vaccine"
Another death by HPV  vaccine https://t.co/jO7mMqcUos #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,,"Another death by HPV vaccine vaxwithme,  Another death,  HPV vaccine vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Another death by HPV  vaccine https://t.co/jO7mMqcUos #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,,"Another death by HPV vaccine vaxwithme,  Another death,  HPV vaccine vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Another pediatrician speaking out: Unvaccinated children are the healthiest and he's seen children descend into... https://t.co/ggre0J0rVX,2,"(pediatrician,  TITLE)","Another pediatrician speaking out Unvaccinated children,  Another pediatrician,  Unvaccinated children,  the healthiest and hes seen children descend into,  the healthiest,  hes seen children descend into,  hes,  children"
"Another vaccine death in utero from the DTap vaccine. My heart breaks for this Momma!! Doctors need to start being held accountable for these deaths. __¾ÙÓ¾µ©_¾ÙÓ¾µ©_¾ÙÓ¾µ©__¾ÙÓ¾µ©_¾ÙÓ¾µ©They are the ones who are pushing these untested poisons and... https://t.co/DwfNsFWdbH",2,"(DTap,  MISC)","Another vaccine death in utero from the DTap vaccine My heart breaks for this Momma Doctors need to start being held accountable for these deaths n n n nThey,  Another vaccine death,  utero from the DTap vaccine My heart breaks for this Momma Doctors need to start being held accountable for these deaths n n n nThey,  utero,  the DTap vaccine My heart breaks for this Momma Doctors need to start being held accountable for these deaths n n n nThey,  the DTap vaccine,  My heart breaks for this Momma Doctors,  My heart breaks,  this Momma Doctors,  accountable for these deaths n n n nThey,  these deaths n n,  the ones who are pushing these untested poisons and,  the ones,  these untested poisons,  untested poisons"
"Anyone who has seen the reaction after a vaccine, knows - its the vaccines. Now, trying to convince an entity that knows its the vaccines and lies about it is useless. Everyone has to say no thank you and maybe then an entire change at the top will happen. https://t.co/6lq1DuWOCr",3,"(Now,  DATE)","Anyone who has seen the reaction after a vaccine knows its the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you and maybe then an entire change at the top,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  the vaccines,  an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  an entity,  its,  the vaccines,  it,  Everyone,  no,  you,  an entire change,  the top"
"Anyone who has seen the reaction after a vaccine, knows - its the vaccines. Now, trying to convince an entity that knows its the vaccines and lies about it is useless. Everyone has to say no thank you and maybe then an entire change at the top will happen. https://t.co/JLHLNsowQ2",3,"(Now,  DATE)","Anyone who has seen the reaction after a vaccine knows its the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you and maybe then an entire change at the top,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  the vaccines,  an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  an entity,  its,  the vaccines,  it,  Everyone,  no,  you,  an entire change,  the top"
"Anyone who has seen the reaction after a vaccine, knows - its the vaccines. Now, trying to convince an entity that knows its the vaccines and lies about it is useless. Everyone has to say no thank you and maybe then an entire change at the top will happen. https://t.co/JLHLNsowQ2",3,"(Now,  DATE)","Anyone who has seen the reaction after a vaccine knows its the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you and maybe then an entire change at the top,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  the vaccines,  an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  an entity,  its,  the vaccines,  it,  Everyone,  no,  you,  an entire change,  the top"
b'RT @OrganicLiveFood: #Cancer-causing #mercury based #preservative Thimerosal (linked 2 #autism) might be removed from #vaccines: https://t.\xe2\x80\xa6',1,"(Cancer,  CAUSE_OF_DEATH),  (2,  NUMBER)","bRT Cancer causing mercury based preservative Thimerosal linked 2 autism,  bRT Cancer,  mercury,  preservative Thimerosal linked 2 autism,  preservative Thimerosal,  2 autism,  vaccines"
"b""@JulieM_273 Is that what they told you, amt of mercury had 'potential' to exceed limits, and you believed that? Mercury has been in #vaccines since '30s, effects of which have never been tested - and they're never gonna. #edu #vaxxed #hpv #PublicHealth NO #vaccineswork https://t.co/Jw5Aq1Wkqe""",1,"(273,  30s,  NUMBER)","b 273,  they,  you,  amt of mercury,  amt,  mercury,  potential,  limits and you,  limits,  you,  Mercury,  vaccines,  30s effects of which have never been tested,  30s effects,  they,  edu vaxxed hpv,  PublicHealth NO vaccineswork"
"Baby Kaiden was vaccinated on March 15, 2018. Right after getting vaccinated, his health declined. Kaiden began shaking and can no longer move his body. He is currently on life support right now. We see this a lot.... https://t.co/ViOZ5L8TUc",2,"(Baby,  Kaiden,  PERSON),  (March,  15,  DATE),  (2018,  DATE),  (Kaiden,  PERSON),  (currently,  right,  DATE),  (now,  DATE)","Baby Kaiden,  March 15,  2018,  his health,  Kaiden,  his body He is currently on life support right now We see this a lot,  his body,  He,  life support,  We,  this a lot,  this,  a lot"
"Back from May 2015, France no longer recommends rotavirus vaccine due to complications and deaths from... https://t.co/kMWPMVXeie",2,"(May,  2015,  DATE),  (France,  COUNTRY),  (complications,  CAUSE_OF_DEATH)","May 2015,  France,  rotavirus vaccine due to complications and deaths,  rotavirus vaccine,  complications and deaths"
Big Gaps in Toxicity Testing for Vaccine Safety https://t.co/4HFtZ7vHGU #vaccinesafety #toxicitytesting,2,,"Big Gaps in Toxicity Testing for Vaccine Safety vaccinesafety toxicitytesting,  Big Gaps,  Toxicity Testing for Vaccine Safety vaccinesafety toxicitytesting,  Toxicity,  Vaccine Safety vaccinesafety toxicitytesting"
"Big pharma was about to stop making #vaccines because of law suits. Then they were given total immunity by the gov to continue making vaccines. Therefore, they know vaccines cause injury &amp; have done nothing about it. Soon they will be forced upon us. Way to go corrupt lawmakers.",2,,"Big pharma,  vaccines,  law suits Then they were given total immunity by the gov to continue making vaccines Therefore they know vaccines cause injury amp have done nothing about it Soon,  law suits,  they,  total immunity,  the gov to continue making vaccines Therefore,  vaccines,  they,  vaccines,  injury amp,  nothing about it,  nothing,  it,  they,  us,  Way to go corrupt lawmakers,  corrupt lawmakers"
Biggest government coverup that the polio vaccine in 1950-60 causes cancer from monkey virus https://t.co/PbHp7Muiec #vaxwithme #vaxxed #vaccines #vaccineswork,2,"(1950,  DATE),  (60,  NUMBER),  (cancer,  CAUSE_OF_DEATH)","Biggest government,  the polio vaccine in 1950 60 causes cancer from monkey virus vaxwithme,  the polio vaccine in 1950 60 causes cancer,  the polio vaccine,  1950 60 causes,  monkey virus vaxwithme,  vaccines vaccineswork"
"Call me crazy for writing this but, the words ""vaccine"" and ""safety"" do not belong together. https://t.co/aCRVueqKDQ",2,,"me,  this but the words vaccine and safety do not belong together,  this,  but the words vaccine and safety"
Can pro and prebiotics make a vaccine work better? This study found that people taking pre or probiotcs had a... https://t.co/TMeLMTHuIY,2,,"pro and prebiotics make a vaccine work better This study found that people taking pre or probiotcs had a,  pro,  prebiotics make a vaccine work better This study found that people taking pre or probiotcs had a,  prebiotics,  a vaccine work,  This study,  people taking pre or probiotcs,  people,  pre or probiotcs,  pre,  probiotcs,  a"
CDC finally admitting there are problems with the flu shot #vaxwithme #vaxxed #vaccineswork #vaccines https://t.co/XwHVK2tcnt,2,"(CDC,  ORGANIZATION),  (flu,  CAUSE_OF_DEATH)","CDC finally admitting there are problems with the flu shot vaxwithme,  CDC,  there,  problems with the flu shot vaxwithme,  problems,  the flu shot vaxwithme,  vaccineswork vaccines"
Child with asthma? Interesting study from 2000 discovered increased asthma risk in children vaccinated with DPT... https://t.co/D8ItWE37Sd,2,"(asthma,  CAUSE_OF_DEATH),  (2000,  DATE),  (asthma,  CAUSE_OF_DEATH)","Child with asthma Interesting study from 2000,  Child,  asthma Interesting study from 2000,  asthma Interesting study,  2000,  increased asthma risk in children vaccinated with DPT,  increased asthma risk,  children vaccinated with DPT,  children,  DPT"
Child's personality changed after forced vaccinations https://t.co/Mu8gL2SD2P #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed #vaccines,2,"(Childs,  PERSON)","Childs personality,  vaccinations vaxwithme vaxxed vaccines vaccineswork vaxwithme vaxxed vaccines,  vaccinations,  vaxwithme,  vaccines vaccineswork vaxwithme vaxxed vaccines,  vaccines,  vaccineswork vaxwithme,  vaccines"
Child's personality changed after forced vaccinations https://t.co/Mu8gL2SD2P #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed #vaccines,2,"(Childs,  PERSON)","Childs personality,  vaccinations vaxwithme vaxxed vaccines vaccineswork vaxwithme vaxxed vaccines,  vaccinations,  vaxwithme,  vaccines vaccineswork vaxwithme vaxxed vaccines,  vaccines,  vaccineswork vaxwithme,  vaccines"
Chiropractor vaccine free and kids and hardly ever get sick she treats alot of Vaccine injured people https://t.co/hKXJ2IkFVj #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Chiropractor,  TITLE)","Chiropractor,  vaccine free,  vaccine,  kids,  sick she treats alot of Vaccine injured people vaccines vaccineswork vaxwithme,  she,  alot of Vaccine injured people vaccines,  alot,  Vaccine injured people vaccines"
"Co-sleeping does not harm babies, vaccines do. https://t.co/VEqSDALsvk",2,,"Co sleeping,  Co,  babies vaccines do,  babies,  vaccines"
Completely happy before DTP vaccine then sick after. What is going on  https://t.co/iFipYWPXB4 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,,"DTP vaccine then sick after What is going on vaxwithme,  DTP vaccine,  vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Court ruling confirms Gardasil vaccine kills people_¾ÙÓ¾µ©_ scientific evidence beyond any doubt_¾ÙÓ¾µ©_ so where is the outcry? _¾ÙÓ¾µ©_¾ÙÓ¾µ© https://t.co/7qCZDfCwXk https://t.co/3qzD9bZKTR,2,"(Gardasil,  ORGANIZATION)","Court ruling,  Gardasil vaccine,  people,  scientific evidence beyond any doubt,  scientific evidence beyond,  any doubt,  the outcry"
Daughter died from the HPV vaccine. This is such a sad story. https://t.co/h7ouuVbxX4  #vaxwithme #vaxxed #vaccineswork #vaccines,2,,"Daughter,  the HPV vaccine,  This,  a sad story vaxwithme,  vaccineswork vaccines"
Daughter died from the HPV vaccine. This is such a sad story. https://t.co/h7ouuVbxX4  #vaxwithme #vaxxed #vaccineswork #vaccines,2,,"Daughter,  the HPV vaccine,  This,  a sad story vaxwithme,  vaccineswork vaccines"
Dead doctors and GCMAF connection.  https://t.co/gklAZvX1TP #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,,"Dead doctors and GCMAF connection vaxwithme,  Dead doctors,  GCMAF connection vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Del Bigtree on the rampage with new gardasil study that says the vaccine causing infertility and other interesting topics #vaxwithme #vaxxed #vaccines #vaccineswork  https://t.co/hptiebdWHK,2,"(Del,  Bigtree,  PERSON)","Del Bigtree on the rampage with new gardasil study that says the vaccine causing infertility and other interesting topics vaxwithme,  Del Bigtree,  the rampage with new gardasil study that says the vaccine causing infertility and other interesting topics vaxwithme,  the rampage,  new gardasil study that says the vaccine causing infertility and other interesting topics vaxwithme,  new gardasil study,  the vaccine causing infertility and other interesting topics vaxwithme,  the vaccine,  infertility and other interesting topics vaxwithme,  infertility,  other interesting topics vaxwithme,  vaccines vaccineswork"
Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Doctor,  TITLE)","allergies,  Doctor,  records vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Doctor,  TITLE)","allergies,  Doctor,  records vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Doctor,  TITLE)","allergies,  Doctor,  records vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Developed allergies after vaccinated. Doctor falsified records. https://t.co/ofVtVszhod #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Doctor,  TITLE)","allergies,  Doctor,  records vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
"Disappointing:NYC to Mandate Flu Vaccines for PreschoolersSome stats on the flu vaccine:-Only 38% of adults get a flu shot-Efficacy has only been between 23-62%, depending on yr-Vaccine injury claims have increased 3x due to the flu shot__¾ÙÓ¾µ©_¾ÙÓ¾µ©_¾ÙÓ¾µ©ÄÁ•_©¾Ù«•À_ #liberty https://t.co/8n3MKdcH6a",2,"(Flu,  flu,  CAUSE_OF_DEATH),  (38,  NUMBER),  (flu,  CAUSE_OF_DEATH),  (23,  62,  NUMBER),  (yr,  DURATION),  (flu,  CAUSE_OF_DEATH)","Disappointing n nNYC to Mandate Flu Vaccines for Preschoolers,  Disappointing n nNYC,  Mandate Flu Vaccines for Preschoolers,  Mandate Flu Vaccines,  Preschoolers,  n n,  n nSome stats on the flu vaccine,  n nSome stats,  the flu vaccine,  n n Only 38 of adults get a flu shot n n Efficacy has only been between 23 62 depending on yr n n Vaccine injury claims have increased 3x due to the flu shot n n n n liberty,  n n,  Only 38 of adults,  Only 38,  adults,  a flu shot n n Efficacy has only been between 23 62 depending on yr n n Vaccine injury claims,  a flu shot n n,  Efficacy,  23 62,  yr n n Vaccine injury claims,  3x,  the flu shot n n n n liberty"
Disgusting process on how vaccines are made. No chicken should have to be part of this discusting process  https://t.co/JXdpYklq2I #vaxwithme #vaxxed #vaccines #vaccineswork,1,,"Disgusting process on how vaccines are made No chicken should have to be part of this discusting process vaxwithme,  Disgusting process,  vaccines,  No chicken,  part of this discusting process vaxwithme,  part,  this discusting process vaxwithme,  vaccines vaccineswork"
Disgusting process on how vaccines are made. No chicken should have to be part of this discusting process  https://t.co/JXdpYklq2I #vaxwithme #vaxxed #vaccines #vaccineswork,1,,"Disgusting process on how vaccines are made No chicken should have to be part of this discusting process vaxwithme,  Disgusting process,  vaccines,  No chicken,  part of this discusting process vaxwithme,  part,  this discusting process vaxwithme,  vaccines vaccineswork"
"Do we really need the exact cause? Anyone who has seen the reaction after a vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top. Bring vaccine injured to Washington.",2,"(Washington,  STATE_OR_PROVINCE)","we,  the exact cause Anyone who has seen the reaction after a vaccine knows its the vaccines Trying to convince an entity that knows its the vaccines and lies about it is useless Corruption is at the top Bring vaccine injured to Washington,  the exact cause Anyone,  the reaction,  a vaccine,  its,  the vaccines Trying to convince an entity that knows its the vaccines and lies about it is useless Corruption is at the top Bring vaccine injured to Washington,  the vaccines,  an entity that knows its the vaccines and lies about it is useless Corruption is at the top Bring vaccine injured to Washington,  an entity,  its,  the vaccines,  it,  Corruption,  the top,  vaccine,  injured to Washington,  Washington"
"Do we really want to inject our #children with ""#UnavoidablyUnsafe""#vaccines made in China with no quality control?#UnavoidablyUnsafe#InjuredArmy#LearnTheFacts#WeDid@POTUS @VP @FLOTUS@AgeofAutismhttps://t.co/A7NT4lakb1https://t.co/nmrW6AOjnehttps://t.co/zj6ePJaVY9 https://t.co/PpkfueSNDT",2,"(China,  COUNTRY)","we,  our children,  UnavoidablyUnsafe n vaccines made in China with no quality control n UnavoidablyUnsafe n InjuredArmy n LearnTheFacts n WeDid n n,  UnavoidablyUnsafe n vaccines,  China,  no quality control n UnavoidablyUnsafe n InjuredArmy n LearnTheFacts n WeDid n n,  no quality control n UnavoidablyUnsafe,  n InjuredArmy n LearnTheFacts n,  n n"
Doctor kept vaccinatong even though son was sick https://t.co/kc0jjBR3Z8 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Doctor,  TITLE)","Doctor,  son,  vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Doctor negligent after giving baby 13 vaccines multiple doses to get caught up and baby died https://t.co/6Y3JNBPv9Z #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Doctor,  TITLE),  (13,  NUMBER)","Doctor,  baby,  13 vaccines multiple doses,  13 vaccines,  baby,  vaxwithme vaxxed vaccines,  vaccineswork vaxwithme"
Doctors are ignorant about HPV vaccine injuries.  https://t.co/xYPwMXt7t6 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,2,,"Doctors,  ignorant about HPV vaccine injuries vaxwithme vaxxed vaccines vaccineswork vaxwithme,  HPV vaccine injuries vaxwithme vaxxed vaccines,  HPV vaccine injuries,  vaxwithme,  vaccines"
Doctors are ignorant about HPV vaccine injuries.  https://t.co/xYPwMXt7t6 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,2,,"Doctors,  ignorant about HPV vaccine injuries vaxwithme vaxxed vaccines vaccineswork vaxwithme,  HPV vaccine injuries vaxwithme vaxxed vaccines,  HPV vaccine injuries,  vaxwithme,  vaccines"
Doctors say the stupidest things when they don't know what else to say  https://t.co/QgIOq9Zhlp #vaxwithme #vaxxed #vaccines #vaccineswork,2,,"Doctors,  the stupidest things when they dont know what else to say vaxwithme vaxxed vaccines vaccineswork,  the stupidest things,  they,  what else to say vaxwithme,  vaxwithme,  vaxxed vaccines vaccineswork"
Don't forget damaging vaccine contents. Or do those not count? https://t.co/4GoUwqVuI2,1,"(count,  TITLE)","Dont,  damaging vaccine contents Or do those not count,  damaging vaccine contents,  those,  count"
Dr after having vaccine injured kids no longer vaccinates. https://t.co/13R42TUvU2 #vaxwithme #vaxxed #vaccineswork #vaccines,2,,"Dr,  vaccine injured kids no longer vaccinates vaxwithme vaxxed vaccineswork vaccines,  vaccine,  injured kids,  vaxwithme vaxxed vaccineswork vaccines"
Dr after having vaccine injured kids no longer vaccinates. https://t.co/13R42TUvU2 #vaxwithme #vaxxed #vaccineswork #vaccines,2,,"Dr,  vaccine injured kids no longer vaccinates vaxwithme vaxxed vaccineswork vaccines,  vaccine,  injured kids,  vaxwithme vaxxed vaccineswork vaccines"
Dr Suzanne take on Vitamin K shot https://t.co/J3QfT0ZPgQ #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,2,"(Suzanne,  Vitamin,  PERSON),  (K,  PERSON)","Dr Suzanne,  Vitamin K shot vaxwithme,  vaccines vaccineswork,  vaxwithme"
Dr Tenpenny sounds the alarm on vaccine dangers where others say they r safe https://t.co/PRfhPjbvk0 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Tenpenny,  PERSON)","Dr Tenpenny,  the alarm,  vaccine dangers,  others,  they,  r safe vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Dr Tenpenny sounds the alarm on vaccine dangers where others say they r safe https://t.co/PRfhPjbvk0 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Tenpenny,  PERSON)","Dr Tenpenny,  the alarm,  vaccine dangers,  others,  they,  r safe vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
"EpiPen Failures Cited in Seven Deaths This Year, FDA Files ShowThe same companies that make vaccines are also... https://t.co/CgjSt9SIOY",2,"(EpiPen,  Failures,  ORGANIZATION),  (Cited,  ORGANIZATION),  (Seven,  NUMBER),  (This,  Year,  DATE)","EpiPen Failures,  Seven Deaths This Year FDA Files Show n nThe same companies that make vaccines are also,  Seven Deaths,  This Year FDA Files Show n nThe,  This Year,  same companies that make vaccines are also,  same companies,  vaccines"
