"What about ""The first vaccine only causes a little autism. Every subsequent vaccine increases severity. The first vaccine that does damage could be the vaccines given to the mother or the infant. https://t.co/g6TcjlzDN1",4,,"The first vaccine,  a little autism,  Every subsequent vaccine increases severity,  Every subsequent vaccine,  severity,  The first vaccine,  damage,  the vaccines given to the mother or the infant,  the vaccines,  the mother or the infant,  the mother,  the infant"
Scientist will never vaccinate again.  https://t.co/xYnJTVVVG4 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,14,"(Scientist,  TITLE)","Scientist,  vaxwithme vaxxed vaccines vaccineswork vaxwithme vaxxed,  vaxwithme vaxxed vaccines,  vaccineswork vaxwithme"
"@ThisMomHCN @HealthRanger @jonrappoport @POTUS @VP If you're #pro-life and provaccine there is a serious flaw with your logic, and character.",14,"(pro,  life,  IDEOLOGY)","youre pro life and provaccine,  youre pro life,  provaccine,  there,  a serious flaw with your logic and character,  a serious flaw,  your logic and character"
Doctor negligent after giving baby 13 vaccines multiple doses to get caught up and baby died https://t.co/6Y3JNBPv9Z #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Doctor,  TITLE),  (13,  NUMBER)","Doctor,  baby,  13 vaccines multiple doses,  13 vaccines,  baby,  vaxwithme vaxxed vaccines,  vaccineswork vaxwithme"
How about a little bit of Rover with your flu vaccine? Flucelvax is grown in dog kidney cells. Cocker Spaniel to be precise. Think you're not going to get a bit of dog DNA with it? Think again. But giving a child a homeopathic... https://t.co/O8uTa4XpRJ,1,"(flu,  CAUSE_OF_DEATH)","about a little bit of Rover with your flu vaccine Flucelvax,  about a little bit,  Rover with your flu vaccine Flucelvax,  Rover,  your flu vaccine Flucelvax,  dog kidney cells,  Cocker Spaniel,  youre not going to get a bit of dog DNA,  youre,  a bit of dog DNA,  a bit,  dog DNA,  it,  a child,  a homeopathic"
"@darcieds I understand if people don't believe in a vaccine/autism link. They've never witnessed regression &amp; the behavioral change. No way it's a coincidence. If it happens to them, &amp; I hope it doesn't, their opinion might change. Parents have nothing to gain, pharma...to loose",4,,"I,  people,  a vaccine autism link Theyve never witnessed regression amp the behavioral change No way its a coincidence If it happens to them amp I hope it doesnt their opinion might change Parents have nothing to gain pharma to loose,  a vaccine autism link,  Theyve,  regression,  the behavioral change No way,  the behavioral change,  No way,  its,  a coincidence,  it,  them,  I,  it,  their opinion,  Parents,  pharma"
"@markwwilsonmd So your training consists of no more than 6 hours on vaccine science, which tells me you're not educated enough to dismiss vaccination as the cause of autism.",4,"(no,  more,  DURATION),  (than,  6,  DURATION),  (hours,  DURATION)","your training consists of no more than 6 hours on vaccine science which tells me youre not educated enough to dismiss vaccination as the cause of autism,  your training,  no more than 6 hours on vaccine science which tells me youre not educated,  no more than 6 hours,  vaccine science which tells me youre not educated,  vaccine science,  me,  vaccination,  the cause of autism,  the cause,  autism"
"So malnourished, one vaccine could cause brain damage. https://t.co/0mRtHQDcb7",2,"(one,  NUMBER)","So malnourished one vaccine,  brain damage"
"@LoreleiKernav @JakeLCrosby Translation here: accept vaccine injury, and the devastating disability that comes with it for your child since people like Lorele just don't care.",2,,"Translation here,  vaccine injury and the devastating disability that comes with it for your child,  vaccine injury,  the devastating disability that comes with it for your child,  the devastating disability,  it,  your child,  people like Lorele,  people,  Lorele,  dont care"
"This is brilliant! In a past tweet, I said vaccines can cause identifiable symptoms that parents and doctors don't notice. Here are more. https://t.co/VuWHNCrUP1",2,"(past,  DATE)","This,  a past tweet,  I,  vaccines,  identifiable symptoms that parents and doctors dont notice Here are more,  identifiable symptoms,  parents and doctors dont notice,  parents and doctors,  dont notice"
Here's an RN that won't vaccinate again because of injury https://t.co/A3H7xfJPi4 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,,"an RN that wont vaccinate again because of injury vaxwithme vaxxed vaccines vaccineswork vaxwithme vaxxed,  vaccinate,  of injury vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
Parents have nothing to gain. Pharma has everything to loose. Vaccine injuries are not a coincidence. #vaccine #autism https://t.co/hVM4tHraJj,4,,"Parents,  Pharma,  everything to loose Vaccine injuries are not a coincidence vaccine autism,  everything,  loose Vaccine injuries,  a coincidence vaccine autism"
@DefconOneUG @drandrewmackay He makes no sense to the average parent with a vaccine injured child with autism.,4,,"He,  no sense,  the average parent with a vaccine injured child with autism,  the average parent,  a vaccine injured child with autism,  a vaccine,  child,  autism"
@markjarthur @GetzThruBuckner More of the type of vaccine adjuvant aluminum neuro poisoning that has all too obviously damaged the character and personality of this poor soul. https://t.co/JVg4tL4qmM,2,"(poisoning,  CAUSE_OF_DEATH)","More of the type of vaccine adjuvant aluminum neuro poisoning that has all too obviously damaged the character and personality of this poor soul,  More,  the type of vaccine adjuvant aluminum neuro poisoning that has all too obviously damaged the character and personality of this poor soul,  the type of vaccine adjuvant aluminum neuro poisoning,  vaccine,  the character and personality of this poor soul,  the character and personality,  this poor soul"
@2ndfor1st @SuzieQT11 Along with Paul Offit and Richard Pan these ppl are dangerous lying to the ppl saying vaccines are safe and effective,2,"(Paul,  Offit,  PERSON),  (Richard,  Pan,  PERSON)","Paul Offit and Richard Pan,  Paul Offit,  Richard Pan,  these ppl,  the ppl,  vaccines"
Lost life she knew after Tdap vaccine https://t.co/jEylGeFiJp #vaxwithme #vaxxed #vaccines #vaccineswork,2,,"life she knew after Tdap vaccine vaxwithme vaxxed vaccines vaccineswork,  life,  she,  Tdap vaccine vaxwithme,  vaccines vaccineswork"
Lost child after six month vaccines  https://t.co/Q9GAhlSoMa #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,2,"(six,  month,  DURATION)","child,  six month vaccines vaxwithme vaxxed vaccines vaccineswork vaxwithme,  six month vaccines,  vaxwithme,  vaccines,  vaccineswork vaxwithme"
"Our children are being sold to 
Big Pharma for huge profits  https://t.co/Lo0Z427Lx0 #vaxwithme #vaxxed #vaccines #vaccineswork",6,,"Our children,  nBig Pharma for huge profits vaxwithme,  nBig Pharma,  huge profits vaxwithme,  vaccines,  vaccineswork"
9 vaccines in one day come on CDC this is asinine to think this is good. https://t.co/8avOOFxvAJ #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,14,"(9,  NUMBER),  (one,  day,  DURATION),  (CDC,  ORGANIZATION)","9 vaccines in one day come on CDC this is asinine to think this is good vaxwithme,  9 vaccines,  one,  CDC this is asinine to think this is good vaxwithme,  CDC,  this,  this,  good vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
"@TuckerCarlson, your show is stale, start reporting stories such as CDC vaccine/autism fraud, we need truth, don't be like cnn.",4,"(CDC,  ORGANIZATION),  (fraud,  CRIMINAL_CHARGE)","your show,  stale start reporting stories such as CDC vaccine autism fraud we need truth dont be like cnn,  stale start,  stories such as CDC vaccine autism fraud we need truth dont be like cnn,  stories,  CDC vaccine autism fraud we need truth dont be like cnn,  CDC vaccine autism fraud,  we,  truth dont,  cnn"
A University of Pittsburgh study showed vaccines altered the behavior in monkeys https://t.co/pQMUByVPsb #vaxwithme #vaxxed #vaccines #vaccineswork,4,"(University,  of,  ORGANIZATION),  (Pittsburgh,  ORGANIZATION)","A University of Pittsburgh study,  Pittsburgh,  vaccines,  the behavior in monkeys vaxwithme,  the behavior,  monkeys vaxwithme,  vaccines vaccineswork"
It is never the vaccines fault is the standard line Doctors take because they are not educated https://t.co/UE0wOaKbtj #vaxwithme #vaccines #vaccinesork #vaxxed,14,,"It,  the vaccines fault is the standard line Doctors take because they are not educated vaxwithme vaccines vaccinesork vaxxed,  the vaccines fault,  the standard line Doctors take because they are not educated vaxwithme vaccines vaccinesork vaxxed,  the standard line,  Doctors,  they,  vaxwithme vaccines vaccinesork"
"Juvenile diabetes in increasing, likely due to vaccines. I have one child under my care who developed Type 1... https://t.co/ZD6oCbQy2H",2,"(diabetes,  CAUSE_OF_DEATH),  (one,  1,  NUMBER)","Juvenile diabetes,  vaccines I have one child under my care who developed Type 1,  vaccines,  I,  one child under my care who developed Type 1,  one child,  my care,  Type 1"
"Important: Recent court ruling found that vaccines caused SIDS death. A lot, if not most, SIDS deaths as well as... https://t.co/1rZ58FWJSs",2,,"Important Recent court ruling,  vaccines,  SIDS death A lot,  SIDS,  deaths as well,  deaths"
"@3SpiritSisters @EveTweets Big pharma is behind this as well, they're covering up obvious vaccine injury.",2,,"Big pharma,  obvious vaccine injury"
"Please Retweet to help end the autism epidemic caused by vaccines, massive cover up by the #CDC #cdcwhistleblower needs to testify: @realDonaldTrump claims vaccines and autism are linked but his own experts vehemently disagree https://t.co/MRsZesbjy1",4,"(CDC,  ORGANIZATION)","Retweet,  the autism,  vaccines massive cover up by the CDC cdcwhistleblower,  vaccines,  massive,  the CDC cdcwhistleblower,  claims vaccines,  autism,  his own experts"
"Anyone who has seen the reaction after a vaccine, knows, it's the vaccines. Trying to convince an entity that knows its the vaccines and lies about it is useless. Corruption is at the top. https://t.co/eUTwYy6elY",6,,"Anyone who has seen the reaction after a vaccine knows its the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Trying to convince an entity that knows its the vaccines and lies about it,  the vaccines,  an entity that knows its the vaccines and lies about it,  an entity,  its,  the vaccines,  it,  Corruption,  the top"
"Who should be the next elected official? The person who believes &amp; campaigns on vaccine reform. The over vax'd generation of the 90's will soon be reproducing, causing the rate of #autism to really skyrocket. Skyrocketing rate of autism is not sustainable.",4,"(90s,  NUMBER)","the next elected official The person who believes amp campaigns on vaccine reform The over vaxd generation of the 90s will soon be reproducing causing the rate of autism to really skyrocket Skyrocketing rate of autism is not sustainable,  the next elected official,  The person who believes amp campaigns on vaccine reform The over vaxd generation of the 90s will soon be reproducing causing the rate of autism to really skyrocket Skyrocketing rate of autism,  The person,  amp campaigns,  vaccine reform The over vaxd generation of the 90s will soon be reproducing causing the rate of autism to really skyrocket Skyrocketing rate of autism,  vaccine,  reform The over vaxd generation of the 90s,  reform The,  vaxd generation of the 90s,  vaxd generation,  the 90s,  the rate of autism,  the rate,  autism,  Skyrocketing rate of autism,  Skyrocketing rate,  autism"
Child's personality changed after forced vaccinations https://t.co/Mu8gL2SD2P #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed #vaccines,2,"(Childs,  PERSON)","Childs personality,  vaccinations vaxwithme vaxxed vaccines vaccineswork vaxwithme vaxxed vaccines,  vaccinations,  vaxwithme,  vaccines vaccineswork vaxwithme vaxxed vaccines,  vaccines,  vaccineswork vaxwithme,  vaccines"
Dr after having vaccine injured kids no longer vaccinates. https://t.co/13R42TUvU2 #vaxwithme #vaxxed #vaccineswork #vaccines,2,,"Dr,  vaccine injured kids no longer vaccinates vaxwithme vaxxed vaccineswork vaccines,  vaccine,  injured kids,  vaxwithme vaxxed vaccineswork vaccines"
Nurse No Longer Pro-vaccine After Being Injured by the Flu Vaccine - Read more: https://t.co/Dfub3mB2ji #Vaxxed #Vaccines #CDCWhistleblower #KnowTheRisks #BigPharma https://t.co/NysAokNxXK,2,"(Nurse,  TITLE),  (No,  Longer,  MISC),  (Pro,  MISC),  (Flu,  CAUSE_OF_DEATH)","Nurse No Longer Pro vaccine,  Nurse,  No Longer Pro vaccine,  No Longer Pro,  No Longer,  Pro,  the Flu Vaccine,  more Vaxxed Vaccines,  CDCWhistleblower KnowTheRisks BigPharma,  CDCWhistleblower KnowTheRisks,  BigPharma"
"What is missing from this study? How many children die (same age group) who did not receive any #vaccine or a placebo. Accepting deaths as a normal part of a vaccination program, what have we come to? https://t.co/71lXOW0msh",2,,"this study How many children die same age group who did not receive any vaccine or a placebo Accepting deaths as a normal part of a vaccination program what have we come to,  this study,  same age group who did not receive any vaccine or a placebo Accepting deaths as a normal part of a vaccination program what have we come to,  same age group,  any vaccine or a placebo,  any vaccine,  a placebo,  deaths,  a normal part of a vaccination program what have we come to,  a normal part,  a vaccination program what have we come to,  a vaccination program,  we"
Compensated for by the National Vaccine Injury Compensation Program.  Here is proof with this case that the vaccine has caused autism. https://t.co/DJIRFFOtZW #vaxwithme #vaccines #vaccineswork #vaccines,4,"(National,  Vaccine,  ORGANIZATION),  (Injury,  Compensation,  ORGANIZATION),  (Program,  Here,  ORGANIZATION)","the National Vaccine Injury Compensation Program,  proof with this case that the vaccine has caused autism vaxwithme vaccines,  proof,  this case that the vaccine has caused autism vaxwithme vaccines,  this case,  the vaccine,  autism vaxwithme vaccines,  vaccineswork vaccines"
@lorissalyn @Cattlechildren @Charbrevolution No dead or vaccine-injured children in 15 years? Do they require Passports out there in LaLa Land?,2,"(15,  years,  DURATION)","No dead or vaccine injured children in 15 years,  No dead or vaccine injured children,  15 years,  they,  Passports,  there in LaLa Land,  there,  LaLa Land"
"Looks like another case of vaccine injury, this time it took his life...#vaccineswork to end lives for a growing number if people, don't let your child be next: What illness does Alfie Evans have? Why baby Alfie is in Alder Hey hospital https://t.co/BYKbvmp0w1 via @MetroUK",2,"(illness,  CAUSE_OF_DEATH),  (Alfie,  Evans,  PERSON),  (Alfie,  PERSON)","another case of vaccine injury,  another case,  vaccine injury,  this time it took his life vaccineswork to end lives for a growing number if people dont let your child be next What illness does Alfie Evans have Why baby Alfie is in Alder Hey hospital via,  this time,  it,  his life vaccineswork,  lives,  a growing number,  people,  your child,  illness,  Alfie Evans,  baby Alfie,  Alder,  Hey hospital,  hospital"
"@lifebiomedguru The greater good, is an aka for the #vaccinationExtinction, because that's what's happening #cdcwhistleblower",14,,"The greater good,  an aka for the vaccinationExtinction,  an aka,  the vaccinationExtinction,  thats whats happening cdcwhistleblower,  thats whats,  cdcwhistleblower"
"Spacing out vaccines is not an effective method to prevent autism. If you can not detox heavy metals, it will not matter if an infant only receives 1 vaccine. Toxic chemicals will cause damage. Early life changes are there but subtle. Prevention is better than any cure. #autism",4,"(1,  NUMBER)","vaccines is not an effective method to prevent autism If you can not detox heavy metals it will not matter if an infant only receives 1 vaccine Toxic chemicals will cause damage Early life changes are there but subtle Prevention is better than any cure autism,  vaccines,  an effective method to prevent autism If you can not detox heavy metals it will not matter if an infant only receives 1 vaccine Toxic chemicals will cause damage Early life changes are there but subtle Prevention is better than any cure autism,  autism,  you,  heavy metals,  it,  an infant,  1 vaccine,  Toxic chemicals,  damage,  Early life changes,  there,  subtle Prevention,  any cure autism"
"Spacing out vaccines is NOT an effective way to prevent #autism. If your child reacts to their #vaccines, and as of now there is no way to determine that, one vaccine is all that is needed to induce autism. #MakeKidsHealthyAgain https://t.co/K4CNXoAXjU",4,"(now,  DATE),  (one,  NUMBER)","vaccines is NOT an effective way to prevent autism If your child reacts to their vaccines and as of now there is no way to determine that one vaccine is all that is needed to induce autism MakeKidsHealthyAgain,  vaccines,  an effective way to prevent autism If your child reacts to their vaccines and as of now there is no way to determine that one vaccine is all that is needed to induce autism MakeKidsHealthyAgain,  autism,  your child,  their vaccines,  now,  there,  no way to determine that one vaccine is all that is needed to induce autism MakeKidsHealthyAgain,  one vaccine,  all that is needed to induce autism MakeKidsHealthyAgain,  all,  autism MakeKidsHealthyAgain"
"Sometimes vaccines do worse than nothing, they cause more cases, &amp; more severe cases of disease in those who are vaccinated. Ineffective vaccines are a bad thing. They stimulate low level immune responses that sometimes potentiate the exact diseases they were intended to prevent.",2,"(disease,  diseases,  CAUSE_OF_DEATH)","vaccines do worse than nothing they cause more cases amp more severe cases of disease in those who are vaccinated Ineffective vaccines are a bad thing They stimulate low level immune responses that sometimes potentiate the exact diseases they were intended to prevent,  vaccines,  worse than nothing they cause more cases amp more severe cases of disease in those who are vaccinated Ineffective vaccines are a bad thing They stimulate low level immune responses that sometimes potentiate the exact diseases they were intended to prevent,  worse than nothing they cause more cases amp more severe cases of disease in those who are vaccinated Ineffective vaccines are a bad thing They stimulate low level immune responses,  nothing they cause more cases amp more severe cases of disease in those who are vaccinated Ineffective vaccines are a bad thing They stimulate low level,  nothing,  they,  more cases amp more severe cases of disease in those who are vaccinated Ineffective vaccines are a bad thing They stimulate low level,  more,  cases,  more severe cases of disease,  more severe cases,  disease,  those who are vaccinated Ineffective vaccines are a bad thing They stimulate low level,  those,  Ineffective vaccines,  a bad thing They stimulate low level,  a bad thing,  They,  low level,  the exact diseases they were intended to prevent,  the exact diseases,  they"
Vaccines completely destroyed sons life https://t.co/kc0jjBR3Z8 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,,"Vaccines,  sons life vaxwithme vaxxed vaccines vaccineswork vaxwithme vaxxed,  sons,  life vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
"A poison that does not enter your body, can not harm you. Chemical poisoning is the reason why vaccine reform needs to take place NOW. Every thing else can be explained away. https://t.co/Rn6dRVcOXm",1,"(poison,  poisoning,  CAUSE_OF_DEATH),  (NOW,  DATE)","A poison that does not enter your body can not harm you Chemical poisoning is the reason why vaccine reform needs to take place NOW Every thing else,  A poison,  your body,  you,  Chemical poisoning,  the reason why vaccine reform needs to take place NOW Every thing else,  the reason,  vaccine reform,  place,  NOW Every thing"
I vaxxed my kid to autism https://t.co/bSyXLB2JMY @vaxwithme @vaccines @vaxxed @vaxxineswork,4,,"I,  my kid,  autism"
Child with asthma? Interesting study from 2000 discovered increased asthma risk in children vaccinated with DPT... https://t.co/D8ItWE37Sd,3,"(asthma,  CAUSE_OF_DEATH),  (2000,  DATE),  (asthma,  CAUSE_OF_DEATH)","Child with asthma Interesting study from 2000,  Child,  asthma Interesting study from 2000,  asthma Interesting study,  2000,  increased asthma risk in children vaccinated with DPT,  increased asthma risk,  children vaccinated with DPT,  children,  DPT"
9 vaccines at once caused injury but was able to recover after 5 years https://t.co/qmuNhdasHa #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(9,  NUMBER),  (once,  DATE),  (5,  years,  DURATION)","9 vaccines,  injury,  5 years vaxwithme vaxxed vaccines vaccineswork vaxwithme vaxxed,  5 years vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
"New study from India showed doubling of deaths after introduction of the pentavalent vaccine (5 in 1 shot, including DPT) over the trivalent DPT shot. https://t.co/CxyAQmz6GA",2,"(India,  COUNTRY),  (5,  1,  NUMBER),  (DPT,  ORGANIZATION)","New study from India,  New study,  India,  doubling of deaths,  doubling,  deaths,  introduction of the pentavalent vaccine 5 in 1 shot including DPT over the trivalent DPT shot,  introduction,  the pentavalent vaccine 5 in 1 shot including DPT over the trivalent DPT shot,  the pentavalent vaccine 5,  1 shot including DPT over the trivalent DPT shot,  1 shot,  DPT over the trivalent DPT shot,  DPT,  the trivalent DPT shot"
Daughter died from the HPV vaccine. This is such a sad story. https://t.co/h7ouuVbxX4  #vaxwithme #vaxxed #vaccineswork #vaccines,2,,"Daughter,  the HPV vaccine,  This,  a sad story vaxwithme,  vaccineswork vaccines"
What does our society look like with all the vaccine injuries for the future generations. After the parents die will the none injured children have to  caretaker  https://t.co/88hdBo8IPj,2,"(the,  future,  DATE),  (caretaker,  TITLE)","our society,  all the vaccine injuries for the future generations After the parents die will the none injured children have to caretaker,  all the vaccine injuries,  the future generations After the parents die will the none injured children have to caretaker,  the future generations,  the parents,  the none,  injured children,  caretaker"
"Fatigue set in after Gardisil vaccine and headaches, scoliosis. Do your research  https://t.co/o2dr0NhQGo #vaxwithme #vaxxed #vaccines #vaccineswork",2,"(Gardisil,  PERSON)","Fatigue set in after Gardisil vaccine and headaches scoliosis Do your research vaxwithme,  Fatigue set,  Gardisil vaccine and headaches,  Gardisil vaccine,  headaches,  your research vaxwithme,  vaccines vaccineswork"
Here is what autism looks like not pretty  https://t.co/QdD4gzczD9 #vaxwithme #vaxxed #vaccines #vaccineswork,4,,"autism,  not pretty vaxwithme vaxxed vaccines vaccineswork,  not pretty vaxwithme vaxxed vaccines,  vaccineswork"
"Still want to trust Vaccine Safety Science: for the purpose of evaluating safety and efficacy, vaccine clinical trials often use an aluminium-containing placebo, either containing the same or greater amount of aluminum as the test vaccine. We were and still are scammed.",1,,"Vaccine Safety Science for the purpose of evaluating safety and efficacy vaccine,  Vaccine Safety Science,  the purpose of evaluating safety and efficacy vaccine,  the purpose,  safety and efficacy vaccine,  clinical trials often use an aluminium containing placebo either containing the same or greater amount of aluminum as the test vaccine We were and still are scammed,  clinical trials,  an aluminium,  placebo,  the same or greater amount of aluminum,  the same or greater amount,  aluminum,  the test vaccine We were and still are scammed,  the test vaccine,  We"
Another death by HPV  vaccine https://t.co/jO7mMqcUos #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,,"Another death by HPV vaccine vaxwithme,  Another death,  HPV vaccine vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
What does the future hold for vaccine injured people. Will they be productive members or have to be cared for all their lives. https://t.co/uP7GKJP2iY #vaxwithme #vaxxed #vaccines #vaccineswork,2,"(the,  future,  DATE)","the future hold for vaccine injured people,  the future hold,  vaccine injured people,  they,  productive members,  all their lives vaxwithme vaxxed vaccines,  all,  their lives,  vaxxed vaccines,  vaccineswork"
"Anyone who has seen the reaction after a vaccine, knows - its the vaccines. Now, trying to convince an entity that knows its the vaccines and lies about it is useless. Everyone has to say no thank you and maybe then an entire change at the top will happen. https://t.co/JLHLNsowQ2",3,"(Now,  DATE)","Anyone who has seen the reaction after a vaccine knows its the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you and maybe then an entire change at the top,  Anyone,  the reaction,  a vaccine,  its,  the vaccines Now trying to convince an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  the vaccines,  an entity that knows its the vaccines and lies about it is useless Everyone has to say no thank you,  an entity,  its,  the vaccines,  it,  Everyone,  no,  you,  an entire change,  the top"
The creation of disease: Thanks to the chickenpox vaccine we now have plenty of shingles in older adults which... https://t.co/FLiIfkECyL,2,"(disease,  CAUSE_OF_DEATH),  (now,  DATE)","The creation of disease Thanks,  The creation,  disease Thanks,  the chickenpox vaccine we now have plenty of shingles in older adults which,  the chickenpox vaccine,  we,  plenty of shingles in older adults which,  plenty,  shingles in older adults which,  shingles,  older adults which,  older adults"
Hep B and Vitamin K made my baby sick https://t.co/oWxw0de5Xm #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,2,"(Vitamin,  K,  PERSON)","Hep B and Vitamin K,  Hep B,  Vitamin K,  my baby sick vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
"I understand if people don't believe in a vaccine/autism link. They've never witnessed regression &amp; the behavioral change. No way it's a coincidence. If it happens to you, &amp; I hope it doesn't, your opinion might change. Parents have nothing to gain, pharma has everything to loose",4,,"I,  people,  a vaccine autism link Theyve never witnessed regression amp the behavioral change No way its a coincidence If it happens to you amp I hope it doesnt your opinion might change Parents have nothing to gain pharma has everything to loose,  a vaccine autism link,  Theyve,  regression,  the behavioral change No way,  the behavioral change,  No way,  its,  a coincidence,  it,  you,  I,  it,  your opinion,  Parents,  pharma,  everything"
@DocBastard My niece screamed for 6 months after a vaccination. So bad strips of flesh peeling off mom's hands from stress/dad got vasectomy/Dr did nada ..chiro treatment ONLY thing that stopped the nightnare...but too late for little bro or sister.,2,"(6,  months,  DURATION)","My niece,  6 months,  a vaccination So bad strips of flesh peeling off moms hands from stress dad,  a vaccination,  bad strips of flesh,  bad strips,  flesh,  moms hands,  stress dad,  vasectomy Dr,  nada chiro treatment ONLY thing that stopped the nightnare but too late for little bro or sister,  nada chiro treatment ONLY thing,  the nightnare,  little bro or sister"
@1980Dorothy @Just4TheCause @palmer_holliday @sarahsjmk @ChelseaClinton Why don't people want to accept the truth that vaccines cause autism,4,,"holliday,  dont people,  the truth,  vaccines,  autism"
"As society is learning more and more about the failure of vaccine science, our ability to opt out is slowly slipping away. This monopolistic practice needs to stop. It's not a coincidence! It's by design. Our elected officials need to be replaced.",14,,"society is learning more and more about the failure of vaccine science our ability to opt out is slowly slipping away This monopolistic practice,  society,  the failure of vaccine science,  the failure,  vaccine science,  our ability to opt out,  This monopolistic practice,  Its not a coincidence,  Its by design Our elected officials need to be replaced,  Its,  design Our elected officials need to be replaced,  design,  Our elected officials"
One of the largest gaffes is that ��the entire paradigm to aluminum dosing in vaccines [was not] determined considering body weight https://t.co/DihnOH02NC #vaxwithme #vaxxed #vaccines #vaccineswork,1,"(One,  NUMBER)","One of the largest gaffes,  One,  the largest gaffes,  the entire paradigm to aluminum dosing in vaccines,  the entire paradigm,  aluminum dosing in vaccines,  aluminum dosing,  vaccines,  body weight vaxwithme,  vaccines vaccineswork"
The page doesn't exist anymore. Probably because it shows vaccines don't work. #Vaccines https://t.co/4M2pL2MGov,3,,"The page doesnt,  it,  vaccines,  dont work Vaccines"
https://t.co/LA9CHCbtYr #vaxwithme #vaxxed #vaccines #vaccineswork,1,,"vaxwithme,  vaccines vaccineswork"
"108 deaths reported in VAERS during the same time frame have been linked to measles vaccines.
https://t.co/uijf1HMtTS #vaxwithme #vaxxed #vaccines #vaccineswork",2,"(108,  NUMBER),  (measles,  CAUSE_OF_DEATH)","108 deaths reported in VAERS during the same time frame,  108 deaths,  VAERS,  the same time frame,  measles vaccines vaxwithme vaxxed vaccines vaccineswork,  measles vaccines,  vaxwithme,  vaccines vaccineswork"
Would it make you feel safer to know that your government is monitoring social media for your views on vaccines?... https://t.co/T0VsQeWZpE,14,,"it,  you,  that your government is monitoring social media for your views,  that,  your government,  social media for your views,  social media,  your views,  vaccines"
Doctors are ignorant about HPV vaccine injuries.  https://t.co/xYPwMXt7t6 #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme,2,,"Doctors,  ignorant about HPV vaccine injuries vaxwithme vaxxed vaccines vaccineswork vaxwithme,  HPV vaccine injuries vaxwithme vaxxed vaccines,  HPV vaccine injuries,  vaxwithme,  vaccines"
pharmacists say she will never vaccinate again what is going on https://t.co/GQCdqKDT8N #vaxwithme #vaxxed #vaccines #vaccineswork,2,,"pharmacists,  she,  vaxwithme,  vaccines,  vaccineswork"
"With sarcasm, ""it couldn't be the vaccines, they're perfectly safe"". https://t.co/FRgTtviRBG",13,,"sarcasm,  it,  t,  the vaccines they re perfectly safe,  the vaccines,  they"
My vaccinated child gave my 4 month old baby chickenpox https://t.co/YHkITJ6RmC #vaxwithme #vaxxed #vaccineswork #vaccines,2,"(4,  month,  DURATION),  (old,  DURATION)","My,  child gave my 4 month old baby chickenpox vaxwithme vaxxed vaccineswork vaccines,  child,  my 4 month old baby chickenpox vaxwithme,  vaccineswork vaccines"
HPV Vaccines are Government sanctioned holocaust https://t.co/M5NcJz6oca #vaxwithme #vaxxed #vaccines #vaccineswork,2,,"HPV Vaccines,  Government sanctioned holocaust vaxwithme vaxxed vaccines vaccineswork,  Government,  holocaust vaxwithme,  vaccines vaccineswork"
https://t.co/8j8tTUlfuH #vaxwithme #vaxxed #vaccines #vaccineswork #vaxwithme #vaxxed,1,,"vaxwithme,  vaccines vaccineswork vaxwithme vaxxed,  vaccines,  vaccineswork vaxwithme"
